"","freq","word1","word2","word3","word4","word5"
"48662",2,"source","of","strength","in","this"
"48663",2,"sources","like","wind","and","solar"
"48664",2,"sources","who","have","seen","the"
"48665",2,"south","at","tamm","and","manchester"
"48666",2,"south","beach","wine","and","food"
"48667",2,"south","korea","the","u","s"
"48668",2,"southern","district","of","new","york"
"48669",2,"southwestern","medical","center","at","dallas"
"48670",2,"space","and","this","can","alleviate"
"48671",2,"space","chain","single","crochet","in"
"48672",2,"space","flight","center","in","greenbelt"
"48673",2,"space","for","the","normal","hardware"
"48674",2,"space","on","the","left","side"
"48675",2,"space","parallel","to","the","road"
"48676",2,"spam","bot","followers","by","unfollowing"
"48677",2,"span","of","time","but","know"
"48678",2,"span","so","the","register","includes"
"48679",2,"sparks","chipped","in","a","pair"
"48680",2,"speak","at","a","memorial","service"
"48681",2,"speak","to","him","saying","thus"
"48682",4,"speaker","john","boehner","r","ohio"
"48683",9,"speaker","sheila","oliver","d","essex"
"48684",2,"speaker","steve","tilley","r","perryville"
"48685",2,"speaker","william","g","batchelder","a"
"48686",2,"speaker","william","g","batchelder","said"
"48687",2,"speakers","go","boom","boom","dancin"
"48688",6,"speaking","on","condition","of","anonymity"
"48689",2,"speaking","to","a","group","of"
"48690",2,"speaks","for","itself","don't","interrupt"
"48691",4,"special","agent","in","charge","of"
"48692",2,"special","guest","dj's","curtis","dirt"
"48693",3,"special","performance","by","du","soleil"
"48694",2,"special","place","in","hell","for"
"48695",4,"special","place","in","my","heart"
"48696",2,"special","someone","in","your","life"
"48697",2,"special","teams","an","area","that"
"48698",2,"special","to","the","plain","dealer"
"48699",2,"special","vacation","nights","caliente","resorts"
"48700",2,"species","is","more","a","baby"
"48701",2,"species","that","survive","nor","the"
"48702",2,"specific","performances","in","a","game"
"48703",2,"speech","today","i","say","to"
"48704",2,"speed","in","the","open","field"
"48705",2,"speed","of","light","so","what"
"48706",2,"speed","up","the","process","to"
"48707",2,"spencer","had","two","rbis","on"
"48708",3,"spend","a","lot","of","money"
"48709",26,"spend","a","lot","of","time"
"48710",2,"spend","all","your","time","doing"
"48711",2,"spend","an","hour","of","quiet"
"48712",2,"spend","an","unk","amount","of"
"48713",2,"spend","its","whole","life","believing"
"48714",6,"spend","more","time","with","his"
"48715",3,"spend","more","time","with","my"
"48716",3,"spend","more","time","with","the"
"48717",2,"spend","most","of","my","time"
"48718",2,"spend","most","of","their","time"
"48719",2,"spend","so","much","time","on"
"48720",4,"spend","some","quality","time","with"
"48721",2,"spend","the","day","with","my"
"48722",2,"spend","the","extra","money","on"
"48723",2,"spend","the","money","on","the"
"48724",2,"spend","the","next","few","months"
"48725",2,"spend","the","rest","of","his"
"48726",5,"spend","the","rest","of","my"
"48727",2,"spend","the","rest","of","the"
"48728",2,"spend","the","whole","day","on"
"48729",2,"spend","time","in","jail","protecting"
"48730",2,"spend","time","in","the","kitchen"
"48731",2,"spend","time","with","you","and"
"48732",2,"spend","too","much","time","in"
"48733",2,"spending","a","lot","of","money"
"48734",3,"spending","a","lot","of","time"
"48735",2,"spending","millions","of","dollars","to"
"48736",2,"spending","most","of","my","time"
"48737",2,"spending","quality","time","with","my"
"48738",2,"spending","some","time","with","the"
"48739",2,"spending","the","day","with","my"
"48740",2,"spending","time","with","family","and"
"48741",2,"spending","time","with","her","family"
"48742",2,"spends","his","time","cutting","his"
"48743",2,"spends","most","of","his","time"
"48744",2,"spent","a","good","amount","of"
"48745",2,"spent","a","good","chunk","of"
"48746",30,"spent","a","lot","of","time"
"48747",2,"spent","an","unusually","long","time"
"48748",2,"spent","by","the","federal","government"
"48749",2,"spent","doing","nothing","at","all"
"48750",2,"spent","her","formative","years","in"
"48751",2,"spent","millions","of","dollars","on"
"48752",2,"spent","more","time","on","the"
"48753",4,"spent","most","of","my","time"
"48754",3,"spent","most","of","the","time"
"48755",2,"spent","most","of","the","weekend"
"48756",2,"spent","most","of","their","time"
"48757",2,"spent","much","of","the","week"
"48758",2,"spent","on","construction","engineering","and"
"48759",2,"spent","quite","a","bit","of"
"48760",3,"spent","some","time","on","the"
"48761",2,"spent","some","time","with","my"
"48762",4,"spent","the","better","part","of"
"48763",3,"spent","the","day","in","the"
"48764",3,"spent","the","day","with","the"
"48765",2,"spent","the","last","three","years"
"48766",3,"spent","the","majority","of","the"
"48767",2,"spent","the","rest","of","the"
"48768",2,"spent","way","too","much","time"
"48769",2,"spirit","of","st","louis","airport"
"48770",2,"spirit","of","the","lord","is"
"48771",2,"split","the","neighborhoods","of","sunnyside"
"48772",12,"spoke","on","condition","of","anonymity"
"48773",2,"spoke","passionately","about","the","need"
"48774",2,"spoke","to","the","associated","press"
"48775",2,"spoke","to","the","democratic","lawmakers"
"48776",2,"spokesman","dennis","brown","said","in"
"48777",3,"spokesman","for","house","speaker","john"
"48778",2,"spokesman","for","house","speaker","william"
"48779",4,"spokesman","for","the","attorney","general's"
"48780",2,"spokesman","for","the","morris","county"
"48781",3,"spokesman","for","the","prosecutor's","office"
"48782",2,"spokesman","for","the","republican","party"
"48783",2,"spokesman","for","the","u","s"
"48784",4,"spokesman","michael","drewniak","said","the"
"48785",2,"spokesman","said","in","a","statement"
"48786",2,"spokeswoman","detective","mary","wheat","said"
"48787",3,"spokeswoman","for","the","state","department"
"48788",3,"spokeswoman","for","the","u","s"
"48789",2,"sponsored","by","the","uh","libraries"
"48790",2,"spoon","the","batter","into","the"
"48791",2,"spoon","the","filling","into","the"
"48792",2,"sport","and","you've","got","to"
"48793",2,"sports","basketball","guard","averaging","points"
"48794",2,"sports","in","italy","of","that"
"48795",2,"spot","in","the","western","conference"
"48796",4,"spot","trending","now","in","chicago"
"48797",2,"spray","paint","that","i","already"
"48798",2,"spread","my","wings","and","try"
"48799",2,"spread","the","word","about","our"
"48800",3,"spread","the","word","about","unk"
"48801",2,"spread","the","word","and","follow"
"48802",2,"spring","break","and","i","was"
"48803",2,"spring","by","stunning","duke","in"
"48804",6,"spring","is","in","the","air"
"48805",3,"spring","slowdown","for","the","third"
"48806",2,"springsteen","and","the","e","street"
"48807",2,"spurs","lead","the","jazz","at"
"48808",2,"square","feet","per","bird","in"
"48809",2,"square","foot","home","with","pool"
"48810",2,"ssm","st","joseph","health","center"
"48811",2,"st","at","avenue","unk","com"
"48812",2,"st","at","shattuck","avenue","berkeley"
"48813",2,"st","barbara","st","unk","st"
"48814",2,"st","bonaventure","and","st","joe's"
"48815",3,"st","charles","for","more","information"
"48816",3,"st","clair","avenue","and","ontario"
"48817",2,"st","hdc","in","next","st"
"48818",2,"st","james","in","lakewood","st"
"48819",4,"st","john's","mercy","medical","center"
"48820",2,"st","joseph","health","center","in"
"48821",6,"st","louis","and","kansas","city"
"48822",2,"st","louis","board","of","police"
"48823",2,"st","louis","county","and","the"
"48824",6,"st","louis","county","circuit","court"
"48825",3,"st","louis","county","executive","charlie"
"48826",3,"st","louis","county","police","chief"
"48827",2,"st","louis","county","port","authority"
"48828",3,"st","louis","county","prosecuting","attorney"
"48829",2,"st","louis","intercollegiate","athletic","conference"
"48830",3,"st","louis","mayor","francis","slay"
"48831",2,"st","louis","public","school","district"
"48832",2,"st","mary","in","bedford","st"
"48833",2,"st","mary","in","lorain","and"
"48834",2,"st","mary","of","the","assumption"
"48835",2,"st","patrick's","day","parade","in"
"48836",3,"st","peters","for","more","information"
"48837",3,"st","regis","band","of","mohawk"
"48838",2,"st","rep","from","across","ch"
"48839",2,"st","to","top","ch","of"
"48840",2,"st","unk","st","barbara","st"
"48841",2,"st","unk","st","unk","st"
"48842",2,"st","vincent","charity","medical","center"
"48843",2,"st","wendelin","all","in","cleveland"
"48844",2,"stacked","on","top","of","the"
"48845",2,"stadium","in","ramsey","county's","arden"
"48846",2,"staff","argued","that","the","city"
"48847",2,"staff","lt","gen","benny","unk"
"48848",2,"staff","sgt","robert","bales","was"
"48849",5,"stage","at","the","world","famous"
"48850",3,"stained","degrees","low","black","bass"
"48851",3,"staircase","martin","luther","king","jr"
"48852",2,"stake","in","the","lakers","but"
"48853",3,"stamp","set","and","the","new"
"48854",2,"stamped","in","memento","tuxedo","black"
"48855",3,"stand","his","or","her","ground"
"48856",2,"stand","in","his","own","defense"
"48857",2,"stand","in","the","corner","with"
"48858",2,"stand","in","the","middle","of"
"48859",4,"stand","in","the","way","of"
"48860",3,"stand","out","from","the","crowd"
"48861",2,"stand","trial","in","the","killings"
"48862",2,"stand","up","and","defend","freedom"
"48863",2,"stand","up","and","say","no"
"48864",2,"stand","up","for","herself","and"
"48865",2,"stand","up","for","what","you"
"48866",3,"stand","with","israel","when","we"
"48867",2,"stand","your","ground","law","which"
"48868",2,"standard","i","want","it","to"
"48869",2,"standard","poor's","case","shiller","home"
"48870",2,"standing","by","the","driver's","side"
"48871",2,"standing","in","front","of","a"
"48872",2,"standing","in","front","of","the"
"48873",4,"standing","in","the","middle","of"
"48874",2,"standing","on","the","corner","of"
"48875",3,"standing","on","top","of","the"
"48876",2,"stands","in","moments","of","comfort"
"48877",2,"stanley","cup","champion","boston","bruins"
"48878",2,"staples","center","in","los","angeles"
"48879",2,"star","ledger","review","of","the"
"48880",2,"star","on","the","hollywood","walk"
"48881",2,"staring","at","your","phone","to"
"48882",2,"staring","robert","loggia","jagged","edge"
"48883",2,"stars","could","be","rounded","up"
"48884",2,"stars","dan","fouts","rodney","harrison"
"48885",4,"starships","were","meant","to","fly"
"48886",2,"start","a","game","with","me"
"48887",2,"start","a","team","of","leaders"
"48888",2,"start","at","a","m","and"
"48889",2,"start","at","and","go","up"
"48890",4,"start","at","p","m","and"
"48891",2,"start","at","second","against","lester"
"48892",2,"start","doing","it","once","you"
"48893",2,"start","of","a","lot","of"
"48894",2,"start","of","the","regular","season"
"48895",2,"start","of","the","season","the"
"48896",2,"start","the","new","year","off"
"48897",2,"start","thinking","about","things","that"
"48898",2,"start","to","a","great","day"
"48899",2,"start","to","finish","hour","minutes"
"48900",2,"start","to","pull","away","from"
"48901",2,"start","to","take","its","toll"
"48902",2,"start","up","basics","p","m"
"48903",2,"start","your","weekend","off","right"
"48904",2,"started","as","a","series","of"
"48905",2,"started","habit","is","what","keeps"
"48906",2,"started","his","career","as","a"
"48907",2,"started","of","career","games","in"
"48908",2,"started","to","believe","he","was"
"48909",2,"started","to","feel","sorry","for"
"48910",2,"started","to","hurt","she","just"
"48911",2,"started","to","read","it","and"
"48912",2,"started","to","think","about","how"
"48913",2,"started","with","a","piece","of"
"48914",2,"started","with","the","idea","of"
"48915",2,"starting","a","petition","to","stop"
"48916",2,"starting","at","a","m","on"
"48917",2,"starting","his","second","straight","game"
"48918",2,"starting","in","to","get","paid"
"48919",2,"starting","my","diet","and","exercise"
"48920",2,"starting","not","to","give","a"
"48921",2,"starting","off","sunday","with","some"
"48922",2,"starting","over","and","creating","something"
"48923",2,"starting","to","feel","a","bit"
"48924",2,"starting","to","feel","like","i"
"48925",4,"starting","to","get","a","little"
"48926",2,"starting","to","get","dark","so"
"48927",2,"starting","to","get","going","and"
"48928",2,"starts","at","tamm","and","oakland"
"48929",2,"starts","at","the","same","time"
"48930",2,"starved","rock","state","park","illinois"
"48931",2,"state's","attorney's","office","and","the"
"48932",2,"state's","more","than","school","districts"
"48933",2,"state","and","the","university","of"
"48934",2,"state","assistant","football","coach","jerry"
"48935",2,"state","attorney","general","john","suthers"
"48936",2,"state","attorney","general","paula","dow"
"48937",2,"state","attorney","general","who","is"
"48938",2,"state","board","of","public","utilities"
"48939",2,"state","chairman","john","wisniewski","an"
"48940",2,"state","county","and","municipal","employees"
"48941",4,"state","crime","to","be","in"
"48942",6,"state","department","of","environmental","protection"
"48943",2,"state","department","of","fish","and"
"48944",2,"state","department","of","natural","resources"
"48945",2,"state","division","of","fish","and"
"48946",2,"state","division","of","youth","and"
"48947",2,"state","ethics","commission","and","a"
"48948",2,"state","for","the","record","that"
"48949",2,"state","great","lakes","compact","agreed"
"48950",2,"state","hillary","rodham","clinton","is"
"48951",2,"state","hillary","rodham","clinton","said"
"48952",2,"state","in","the","civil","war"
"48953",2,"state","law","by","voiding","other"
"48954",2,"state","of","the","art","a"
"48955",2,"state","of","the","art","and"
"48956",2,"state","of","the","art","equipment"
"48957",2,"state","of","the","art","facility"
"48958",2,"state","of","the","city","address"
"48959",2,"state","of","the","economy","is"
"48960",2,"state","of","the","industry","and"
"48961",2,"state","of","the","state","address"
"48962",2,"state","of","the","state","speech"
"48963",3,"state","of","the","union","address"
"48964",2,"state","of","the","union","speech"
"48965",2,"state","park","illinois","incorporated","in"
"48966",2,"state","protocol","for","site","approval"
"48967",2,"state","sen","jane","cunningham","r"
"48968",2,"state","sen","paul","sarlo","d"
"48969",2,"state","sen","tom","patton","a"
"48970",2,"state","senate","president","pro","tem"
"48971",2,"state","superintendent","mike","flanagan","issued"
"48972",2,"state","to","decide","by","how"
"48973",2,"state","university's","department","of","food"
"48974",2,"state","university","where","he","was"
"48975",3,"state","wide","receiver","brian","quick"
"48976",2,"state","will","enforce","a","controversial"
"48977",2,"state","with","good","but","not"
"48978",2,"state","within","the","next","two"
"48979",2,"statement","internal","discipline","is","handled"
"48980",2,"statement","saying","there","is","no"
"48981",2,"statements","to","the","federal","election"
"48982",6,"states","and","the","district","of"
"48983",2,"states","and","washington","d","c"
"48984",2,"states","are","reserved","to","the"
"48985",2,"states","by","the","constitution","nor"
"48986",2,"states","for","more","than","a"
"48987",2,"states","respectively","or","to","the"
"48988",2,"states","sought","measures","to","protect"
"48989",2,"stations","in","the","united","states"
"48990",2,"stations","of","the","cross","the"
"48991",2,"statistical","distribution","of","those","dots"
"48992",2,"status","if","there","is","reason"
"48993",2,"status","which","opponents","warn","could"
"48994",3,"stay","at","home","mom","i"
"48995",2,"stay","here","for","a","while"
"48996",2,"stay","hungry","stay","foolish","steve"
"48997",3,"stay","in","bed","all","day"
"48998",3,"stay","in","the","middle","of"
"48999",2,"stay","in","the","same","place"
"49000",4,"stay","in","your","heart","but"
"49001",3,"stay","on","top","of","the"
"49002",2,"stay","on","top","of","your"
"49003",2,"stay","one","step","ahead","of"
"49004",2,"stay","out","of","my","way"
"49005",2,"stay","out","of","the","way"
"49006",2,"stay","together","for","the","kids"
"49007",9,"stay","tuned","for","more","details"
"49008",2,"stay","tuned","for","more","info"
"49009",3,"stay","tuned","for","the","next"
"49010",3,"stay","up","to","date","with"
"49011",3,"stay","with","problems","longer","albert"
"49012",2,"stay","with","us","for","a"
"49013",2,"stayed","up","way","past","my"
"49014",4,"staying","at","the","same","hotel"
"49015",2,"staying","in","the","moment","and"
"49016",2,"staying","up","late","to","watch"
"49017",3,"steal","second","base","and","keep"
"49018",2,"steal","second","base","than","an"
"49019",2,"stealing","our","sign","on","video"
"49020",2,"steam","in","recent","weeks","amid"
"49021",2,"steely","defense","of","his","handling"
"49022",2,"stem","from","the","fact","that"
"49023",2,"step","along","the","way","wayne"
"49024",3,"step","back","and","look","at"
"49025",2,"step","by","step","class","that"
"49026",2,"step","by","step","instructions","for"
"49027",2,"step","class","that","takes","beginners"
"49028",3,"step","even","when","you","don't"
"49029",2,"step","for","survival","join","susan"
"49030",13,"step","in","the","right","direction"
"49031",2,"step","of","the","way","we"
"49032",2,"step","than","a","giant","leap"
"49033",2,"step","up","to","the","plate"
"49034",2,"stephen","sweeney","d","gloucester","and"
"49035",2,"stephens","who","drove","in","a"
"49036",2,"stepped","out","of","the","car"
"49037",2,"stepped","up","to","take","on"
"49038",2,"steps","have","been","taken","to"
"49039",2,"steps","you","can","take","to"
"49040",2,"steroids","and","human","growth","hormone"
"49041",2,"steve","king","r","grand","junction"
"49042",2,"steve","latourette","of","bainbridge","township"
"49043",2,"stevens","institute","of","technology","in"
"49044",2,"stevie","wonder","to","be","the"
"49045",2,"stewart","cink","and","ryan","moore"
"49046",3,"stick","a","fork","in","the"
"49047",2,"stick","he","told","the","aldermen"
"49048",3,"stick","it","in","the","fridge"
"49049",2,"stick","it","in","the","oven"
"49050",2,"stick","their","possessions","in","a"
"49051",4,"still","a","bit","of","a"
"49052",4,"still","a","long","way","from"
"49053",2,"still","a","long","way","to"
"49054",4,"still","a","work","in","progress"
"49055",2,"still","asking","questions","and","hopefully"
"49056",2,"still","be","able","to","make"
"49057",2,"still","be","holding","you","like"
"49058",2,"still","be","in","the","dark"
"49059",2,"still","but","corporate","earnings","will"
"49060",2,"still","can't","believe","my","baby"
"49061",2,"still","can't","get","enough","of"
"49062",2,"still","cry","when","i","think"
"49063",2,"still","don't","know","what","to"
"49064",2,"still","don't","think","about","you"
"49065",2,"still","feeling","the","sting","of"
"49066",2,"still","find","a","way","to"
"49067",2,"still","find","it","hard","to"
"49068",2,"still","going","to","be","the"
"49069",3,"still","got","a","lot","of"
"49070",3,"still","has","a","long","way"
"49071",2,"still","has","a","lot","of"
"49072",3,"still","has","some","work","to"
"49073",2,"still","have","a","bunch","of"
"49074",2,"still","have","a","crush","on"
"49075",2,"still","have","a","glimmer","of"
"49076",2,"still","have","a","hard","time"
"49077",2,"still","have","a","long","way"
"49078",6,"still","have","a","lot","of"
"49079",5,"still","have","a","lot","to"
"49080",2,"still","have","no","idea","what"
"49081",2,"still","have","so","much","to"
"49082",2,"still","have","time","to","enter"
"49083",2,"still","have","to","clean","out"
"49084",2,"still","have","work","to","do"
"49085",2,"still","he","wasn't","above","hurling"
"49086",2,"still","in","love","even","if"
"49087",2,"still","in","love","with","the"
"49088",2,"still","in","school","full","time"
"49089",3,"still","in","the","middle","of"
"49090",2,"still","in","the","midst","of"
"49091",4,"still","in","the","process","of"
"49092",2,"still","in","the","thick","of"
"49093",2,"still","in","the","world","after"
"49094",2,"still","leaving","town","everyday","lol"
"49095",2,"still","no","one","bought","anything"
"49096",2,"still","not","a","fan","of"
"49097",2,"still","not","sure","how","to"
"49098",2,"still","on","the","fence","about"
"49099",2,"still","on","the","market","the"
"49100",2,"still","one","of","the","best"
"49101",2,"still","one","of","the","most"
"49102",2,"still","pay","of","benefits","w"
"49103",3,"still","plenty","of","time","to"
"49104",2,"still","remember","the","feeling","i"
"49105",2,"still","seize","on","the","words"
"49106",2,"still","to","be","determined","and"
"49107",2,"still","trying","to","determine","whether"
"49108",2,"still","trying","to","figure","it"
"49109",12,"still","trying","to","figure","out"
"49110",2,"still","trying","to","find","out"
"49111",2,"still","trying","to","get","my"
"49112",2,"still","trying","to","work","out"
"49113",2,"still","up","in","the","air"
"49114",2,"still","waiting","for","that","day"
"49115",2,"still","working","on","the","unk"
"49116",2,"stir","fry","over","medium","heat"
"49117",2,"stirring","constantly","until","the","mixture"
"49118",2,"stock","exchange","trading","volume","was"
"49119",2,"stock","exchange","where","volume","came"
"49120",2,"stock","market","rally","also","has"
"49121",2,"stock","options","trade","of","the"
"49122",2,"stole","a","bike","and","asked"
"49123",2,"stole","more","than","from","the"
"49124",2,"stolen","goods","which","carries","a"
"49125",2,"stone","evidence","for","earth's","catastrophic"
"49126",3,"stone","in","a","sling","a"
"49127",2,"stood","among","them","and","said"
"49128",2,"stood","guard","outside","the","bus"
"49129",2,"stood","in","front","of","the"
"49130",2,"stood","in","the","middle","of"
"49131",2,"stood","on","a","chair","and"
"49132",6,"stood","the","test","of","time"
"49133",2,"stop","and","look","around","once"
"49134",2,"stop","and","smell","the","roses"
"49135",2,"stop","by","and","check","it"
"49136",3,"stop","by","and","get","a"
"49137",2,"stop","by","and","pick","up"
"49138",7,"stop","by","and","say","hello"
"49139",7,"stop","by","and","say","hi"
"49140",2,"stop","by","and","see","all"
"49141",4,"stop","by","and","see","us"
"49142",2,"stop","by","booth","and","say"
"49143",2,"stop","by","the","chocolate","library"
"49144",2,"stop","by","the","unk","booth"
"49145",2,"stop","by","this","weekend","to"
"49146",2,"stop","by","to","say","hi"
"49147",2,"stop","by","to","see","us"
"49148",3,"stop","chasing","the","wrong","things"
"49149",2,"stop","doing","your","best","just"
"49150",2,"stop","going","to","bed","past"
"49151",2,"stop","in","and","pick","up"
"49152",2,"stop","in","and","see","the"
"49153",2,"stop","in","the","middle","and"
"49154",3,"stop","in","the","middle","of"
"49155",2,"stop","talking","about","it","and"
"49156",2,"stop","talking","to","you","they"
"49157",2,"stop","thinking","about","it","and"
"49158",2,"stop","thinking","about","you","you"
"49159",2,"stop","till","you","get","there"
"49160",2,"stopped","me","in","my","tracks"
"49161",2,"stopped","short","of","saying","the"
"49162",2,"stopping","the","mixer","occasionally","to"
"49163",2,"storage","space","for","the","normal"
"49164",2,"store","i","have","no","idea"
"49165",2,"store","owner","and","said","he"
"49166",2,"store","when","zimmerman","started","following"
"49167",2,"stores","and","a","few","upscale"
"49168",5,"stores","open","at","least","a"
"49169",2,"stores","open","at","least","months"
"49170",2,"stories","rss","and","rss","feed"
"49171",2,"story","had","a","happy","ending"
"49172",2,"story","is","about","a","girl"
"49173",2,"story","of","dj","screw","and"
"49174",2,"story","that","is","being","told"
"49175",2,"story","to","be","a","bit"
"49176",2,"story","we","would","like","to"
"49177",2,"story","you've","heard","what","i've"
"49178",2,"storytelling","that","people","connect","with"
"49179",2,"stoudemire","jeremy","lin","and","iman"
"49180",2,"straight","from","the","pages","of"
"49181",2,"straight","up","in","the","air"
"49182",2,"straight","year","the","stock","market"
"49183",3,"strain","of","the","day","is"
"49184",2,"strangely","loyal","to","performing","daily"
"49185",2,"streak","came","to","an","end"
"49186",2,"streak","to","start","the","season"
"49187",2,"street","and","on","the","sidewalk"
"49188",2,"street","p","m","a","vehicle"
"49189",2,"street","south","of","degraw","street"
"49190",2,"streets","of","new","york","and"
"49191",2,"strength","is","the","ability","to"
"49192",2,"strength","of","my","life","of"
"49193",2,"strength","of","the","copyright","office"
"49194",2,"strength","of","the","u","s"
"49195",2,"stress","him","find","ways","to"
"49196",2,"stressful","christmas","season","and","every"
"49197",2,"strikes","and","let","the","defense"
"49198",2,"striking","him","in","the","head"
"49199",2,"striking","out","four","and","walking"
"49200",2,"strive","to","be","the","best"
"49201",2,"stroger","jr","hospital","of","cook"
"49202",2,"strong","majority","of","a","democratically"
"49203",2,"strong","when","you","let","go"
"49204",2,"strongest","of","the","species","that"
"49205",2,"struck","and","killed","by","a"
"49206",2,"struck","by","the","fact","that"
"49207",2,"struck","out","batters","in","innings"
"49208",2,"struck","out","five","and","walked"
"49209",2,"struck","out","seven","and","walked"
"49210",2,"struck","ralph","politi","jr","of"
"49211",2,"structure","in","the","western","hemisphere"
"49212",2,"struggled","for","several","years","with"
"49213",2,"struggled","to","gain","acceptance","from"
"49214",2,"stubb","teaches","the","easy","step"
"49215",2,"stuck","in","dallas","this","a"
"49216",3,"stuck","in","my","head","all"
"49217",2,"stuck","in","my","head","and"
"49218",3,"stuck","in","my","head","now"
"49219",3,"stuck","in","the","middle","of"
"49220",2,"stuck","in","the","same","position"
"49221",2,"stuck","inside","my","computer","screen"
"49222",2,"stuck","out","like","a","sore"
"49223",2,"student","at","the","time","and"
"49224",7,"student","at","the","university","of"
"49225",2,"student","on","his","way","to"
"49226",2,"students","at","the","university","of"
"49227",2,"students","can","make","it","to"
"49228",2,"students","did","a","great","job"
"49229",2,"students","does","it","take","to"
"49230",2,"students","for","decades","those","who"
"49231",2,"students","for","the","first","time"
"49232",2,"students","from","elementary","or","middle"
"49233",3,"students","in","the","school","year"
"49234",2,"students","to","focus","on","the"
"49235",2,"students","were","told","what","to"
"49236",3,"students","who","can","enroll","in"
"49237",5,"studies","at","the","university","of"
"49238",2,"studio","is","a","happy","studio"
"49239",2,"studio","one","studio","two","studio"
"49240",2,"studio","two","studio","one","studio"
"49241",2,"study","found","that","of","the"
"49242",2,"study","in","africa","found","a"
"49243",3,"study","in","the","journal","of"
"49244",2,"study","of","education","and","work"
"49245",2,"study","of","more","than","men"
"49246",2,"study","published","in","the","journal"
"49247",2,"stuff","all","the","time","but"
"49248",2,"stuff","i'm","not","sure","which"
"49249",2,"stuff","this","salesperson","sells","at"
"49250",5,"stun","the","enemy","for","seconds"
"49251",2,"stunning","duke","in","the","west"
"49252",2,"stupid","crap","people","post","i"
"49253",2,"stupid","just","because","you","are"
"49254",2,"stupid","people","he","made","so"
"49255",2,"style","swim","with","the","current"
"49256",3,"su","much","never","change","you're"
"49257",2,"subject","of","the","show","is"
"49258",2,"subject","to","approval","by","the"
"49259",12,"subject","to","change","or","removal"
"49260",2,"subject","to","change","until","confirmed"
"49261",2,"subliminal","how","your","unconscious","mind"
"49262",2,"submissions","must","be","received","at"
"49263",2,"subsidized","by","the","federal","government"
"49264",2,"substance","at","p","m","april"
"49265",2,"substance","to","back","it","up"
"49266",2,"suburban","journals","st","louis","cardinals"
"49267",2,"suburban","west","all","conference","soccer"
"49268",2,"succeed","as","well","as","the"
"49269",2,"success","but","the","key","to"
"49270",2,"success","doesn't","come","to","you"
"49271",2,"success","if","you","love","what"
"49272",2,"success","if","you","want","it"
"49273",3,"success","is","always","under","construction"
"49274",2,"success","is","getting","what","you"
"49275",2,"success","is","not","the","key"
"49276",2,"success","is","often","the","result"
"49277",2,"success","isn't","a","result","of"
"49278",2,"success","it","is","the","result"
"49279",2,"success","under","promise","and","over"
"49280",2,"such","a","big","part","of"
"49281",2,"such","a","delicate","unassuming","show"
"49282",2,"such","a","great","day","i"
"49283",2,"such","a","joy","to","watch"
"49284",2,"such","a","long","way","to"
"49285",2,"such","a","nice","way","to"
"49286",2,"such","a","short","amount","of"
"49287",2,"such","a","short","period","of"
"49288",2,"such","a","sweet","little","boy"
"49289",2,"such","a","thing","as","a"
"49290",3,"such","a","thing","as","an"
"49291",5,"such","a","way","as","to"
"49292",2,"such","a","way","that","it"
"49293",2,"such","a","way","that","they"
"49294",2,"such","an","honor","to","be"
"49295",2,"such","an","inspiration","to","me"
"49296",2,"such","as","bold","italics","or"
"49297",2,"such","as","deep","in","the"
"49298",2,"such","as","google","and","facebook"
"49299",2,"such","as","the","death","of"
"49300",2,"such","as","the","kitchen","or"
"49301",3,"such","as","the","one","that"
"49302",2,"such","as","the","quality","of"
"49303",2,"such","as","the","story","of"
"49304",2,"such","as","those","in","the"
"49305",3,"such","as","unk","unk","and"
"49306",2,"such","companies","as","coca","cola"
"49307",2,"such","practices","before","each","season"
"49308",2,"such","skills","as","mood","selection"
"49309",2,"such","thing","as","a","unk"
"49310",4,"such","thing","as","too","much"
"49311",2,"suck","it","up","and","get"
"49312",2,"suck","the","life","out","of"
"49313",2,"suck","they","suck","they","suck"
"49314",2,"sued","the","company","that","owns"
"49315",2,"suffer","from","diarrhea","does","that"
"49316",2,"suffered","a","spinal","cord","injury"
"49317",2,"suffered","humbling","losses","to","utah"
"49318",2,"suffering","from","a","lack","of"
"49319",2,"suffering","from","a","stomach","bug"
"49320",2,"suffice","it","to","say","i"
"49321",6,"suffice","it","to","say","that"
"49322",2,"suffice","it","to","say","we"
"49323",2,"sugar","baking","powder","baking","soda"
"49324",2,"sugar","salt","and","vanilla","extract"
"49325",2,"suggested","donation","at","the","door"
"49326",2,"suggestion","a","little","soft","kiss"
"49327",3,"suggestion","always","kiss","to","your"
"49328",2,"suggestions","on","how","to","better"
"49329",2,"suggestions","on","places","to","go"
"49330",2,"suggestions","to","show","them","you"
"49331",2,"suite","st","peters","for","more"
"49332",2,"suite","will","open","for","our"
"49333",2,"summer","is","going","to","be"
"49334",2,"summer","is","right","around","the"
"49335",2,"summit","of","nobel","peace","laureates"
"49336",2,"summit","west","linebacker","nick","ramirez"
"49337",2,"sun","is","shining","and","i"
"49338",2,"sun","is","shining","and","the"
"49339",2,"sun","is","shining","the","birds"
"49340",2,"sun","listening","to","the","birds"
"49341",2,"sun","oh","how","i","love"
"49342",2,"sun","revolves","around","the","earth"
"49343",2,"sun","varner","recital","hall","oakland"
"49344",2,"sun","will","come","out","tomorrow"
"49345",2,"sunday","advancing","to","the","conference"
"49346",2,"sunday","enjoy","this","day","with"
